T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
25.2,33.1,17.7,1011.6,58,6.3,1.3,5.4,365.75
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.4,32.7,17.0,1012.2,60,5.5,1.5,5.4,241.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.3,31.8,16.1,1011.9,55,4.8,1.1,5.4,176.875
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
24.2,32.9,14.1,1013.5,54,7.4,0.7,3.5,353.04166666666674
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
23.6,32.0,15.0,1011.1,56,6.3,1.7,7.6,257.4166666666667
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
22.4,32.0,14.3,1010.8,57,6.3,0.9,5.4,204.75
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
21.1,30.6,12.9,1013.2,45,5.5,2.2,11.1,207.83333333333331
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
24.5,30.1,12.9,1011.3,54,6.3,3.0,5.4,268.1666666666667
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
25.8,29.4,20.1,1010.7,66,6.9,2.2,3.5,278.3333333333333
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.5,30.2,20.3,1012.1,77,6.3,0.9,3.5,157.5
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.3,30.9,18.4,1012,73,5.5,0.7,3.5,156.375
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
24.4,31.0,18.9,1010.2,74,5.5,0.4,3.5,200.5
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
23.9,30.2,17.5,1012.6,75,6.9,0.9,3.5,212.125
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
24.0,31.7,17.8,1012.6,71,6.3,0.9,3.5,190.5
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
23.2,31.1,17.2,1013.2,73,6.9,0.7,3.5,236.41666666666663
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
21.3,30.2,12.5,1014.1,65,7.4,0.7,3.5,286.375
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
20.3,30.2,12.9,1014.3,66,5.5,0.7,3.5,288.0833333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
19.7,29.5,12.0,1014.5,68,5.8,1.1,3.5,302.4583333333333
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
23.6,33.8,15.6,1011.1,58,9.8,1.5,5.4,163.0
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.6,33.0,16.4,1011.5,58,6.9,0.7,3.5,161.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
24.2,32.9,18.1,1010.8,67,6.3,0.4,3.5,157.375
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.0,31.1,14.0,1014.8,69,6.3,0.2,1.9,245.91666666666663
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
22.6,31.6,15.6,1014.2,69,9.2,0.7,3.5,264.5833333333333
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
21.9,30.8,15.0,1014.2,65,6.9,2.2,9.4,253.29166666666663
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
14.8,25.8,0.7,1018.2,70,6.9,1.5,7.6,181.20833333333331
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
16.8,26.9,6.6,1018.5,50,5.8,1.1,3.5,210.875
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
20.2,28.0,6.8,1018.5,40,7.6,2.2,5.4,255.33333333333331
23.3,24.0,21.9,1006.7,91,4.8,3.1,7.6,65.625
23.3,24.0,21.9,1006.7,91,4.8,3.1,7.6,65.625
23.3,24.0,21.9,1006.7,91,4.8,3.1,7.6,65.625
23.3,24.0,21.9,1006.7,91,4.8,3.1,7.6,65.625
23.3,24.0,21.9,1006.7,91,4.8,3.1,7.6,65.625
23.3,24.0,21.9,1006.7,91,4.8,3.1,7.6,65.625
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
23.6,26.6,21.4,1008.0,85,6.9,7.0,9.4,62.375
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
22.6,24.0,21.4,1008.2,89,6.6,4.8,7.6,24.875
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
23.7,26.0,20.6,1008.0,90,5.5,3.0,3.5,37.333333333333336
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
25.2,28.0,22.6,1006.0,81,6.9,4.1,9.4,41.5
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.8,28.6,21.5,1007.8,81,6.9,4.6,7.6,38.79166666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
24.7,29.6,20.8,1008.7,82,7.7,4.3,7.6,48.91666666666666
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.4,25.0,20.9,1007.5,91,4.0,3.1,5.4,26.66666666666667
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
22.5,24.5,20.0,1008.7,90,5.5,2.8,5.4,29.0
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
23.7,25.0,20.9,1007.8,88,6.6,2.0,5.4,34.25
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,29.7,19.4,1008.6,79,6.9,3.3,7.6,60.54166666666666
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
24.9,30.2,19.9,1008.9,78,7.2,3.1,7.6,41.583333333333336
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,31.0,19.6,1008.4,80,6.9,2.0,7.6,50.91666666666666
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.3,29.7,19.6,1009.6,78,6.3,0.7,3.5,82.83333333333333
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
